Name,Short name,URL name,Tags,Home page,Publication scheme,Disclosure log,Notes,Created at,Updated at,Version
Prefeitura de Pojuca - BA,"",prefeitura_de_pojuca_ba,municipal prefeitura executivo,http://www.pojuca.ba.gov.br,"","","Endereço: Pça. Almirante Vasconcelos, s/n - Centro
CEP: 48-120.000
Telefone: (71) 3645-1147
Fax/Celular: (71) 3645-1626
",2011-11-01 19:24:27 -0200,2011-11-01 19:24:27 -0200,1
Prefeitura de Poloni - SP,"",prefeitura_de_poloni_sp,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Rua José Poloni, 274 - Centro
CEP: 15-160.000
Telefone: (17) 3819-1186
Fax/Celular: (17) 3819-1186
",2011-11-01 19:32:07 -0200,2011-11-01 19:32:07 -0200,1
Prefeitura de Pombal - PB,"",prefeitura_de_pombal_pb,municipal prefeitura executivo,http://www.pombal.pb.gov.br,"","","Endereço: Praça Monsenhor Valeriano Pereira, S/N - Centro
CEP: 58-840.000
Telefone: (83) 3431-2204
Fax/Celular: (83) 3431-2229
",2011-11-01 19:28:01 -0200,2011-11-01 19:28:01 -0200,1
Prefeitura de Pombos - PE,"",prefeitura_de_pombos_pe,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Joaquim Falcão, 109 - Centro
CEP: 55-630.000
Telefone: (81) 3536-1213
Fax/Celular: (81) 3536-1990
",2011-11-01 19:28:20 -0200,2011-11-01 19:28:20 -0200,1
Prefeitura de Pomerode - SC,"",prefeitura_de_pomerode_sc,municipal prefeitura executivo,http://www.pomerode.sc.gov.br,"","","Endereço: Rua XV de Novembro, 525 - Centro
CEP: 89-107.000
Telefone: (47) 3387-7200
Fax/Celular: (47) 387-2632
",2011-11-01 19:31:07 -0200,2011-11-01 19:31:07 -0200,1
Prefeitura de Pompéia - SP,"",prefeitura_de_pompia_sp,municipal prefeitura executivo,http://www.pompeia.sp.gov.br,"","","Endereço: Rua Dr. José de Moura Rezende, 572 - Centro
CEP: 17-580.000
Telefone: (14) 3405-1500
Fax/Celular: (14) 452-2054
",2011-11-01 19:32:07 -0200,2011-11-01 19:32:07 -0200,1
Prefeitura de Pompéu - MG,"",prefeitura_de_pompu_mg,municipal prefeitura executivo,http://www.pompeu.mg.gov.br,"","","Endereço: Pça. Gov. Valadares, 12 - Centro
CEP: 35-640.000
Telefone: (37) 3523-1000
Fax/Celular: (37) 3523-1000
",2011-11-01 19:26:47 -0200,2011-11-01 19:26:47 -0200,1
Prefeitura de Pongaí - SP,"",prefeitura_de_ponga_sp,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Av. José Cândido Carneiro, 435 - Centro
CEP: 16-660.000
Telefone: (14) 3581-1107
Fax/Celular: (14) 3581-1101
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Ponta de Pedras - PA,"",prefeitura_de_ponta_de_pedras_pa,municipal prefeitura executivo,,"","","Endereço: Pça. Antônio Malato, 32 - Centro
CEP: 68-830.000
Telefone: (91) 3777-1104
Fax/Celular: (91) 3777-1608
",2011-11-01 19:27:41 -0200,2011-11-01 19:27:41 -0200,1
Prefeitura de Ponta Grossa - PR,"",prefeitura_de_ponta_grossa_pr,municipal prefeitura executivo,http://www.pontagrossa.pr.gov.br,"","","Endereço: Av. Visconde de Taunay, 950 - Centro
CEP: 84-051.900
Telefone: (42) 3220-1114
Fax/Celular: (42) 3223-5365
",2011-11-01 19:29:14 -0200,2011-11-01 19:29:14 -0200,1
Prefeitura de Ponta Porã - MS,"",prefeitura_de_ponta_por_ms,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Rua Guia Lopes, 663 - Centro
CEP: 79-900.000
Telefone: (67) 3431-1223
Fax/Celular: (67) 3431-1223
",2011-11-01 19:27:17 -0200,2011-11-01 19:27:17 -0200,1
Prefeitura de Pontal do Araguaia - MT,"",prefeitura_de_pontal_do_araguaia_mt,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Ministro João Alberto, 173 - João Rocha
CEP: 78-698.000
Telefone: (66) 3401-7450
Fax/Celular: (66) 3401-7450
",2011-11-01 19:27:27 -0200,2011-11-01 19:27:27 -0200,1
Prefeitura de Pontal do Paraná - PR,"",prefeitura_de_pontal_do_paran_pr,municipal prefeitura executivo,http://www.pontaldoparana.pr.gov.br,"","","Endereço: Rua Noemio Gabriel Simas, 675 - Balneário Praia de Leste
CEP: 83-255.000
Telefone: (41) 3972-7004
Fax/Celular: (41) 458-1144
",2011-11-01 19:29:14 -0200,2011-11-01 19:29:14 -0200,1
Prefeitura de Pontal - SP,"",prefeitura_de_pontal_sp,municipal prefeitura executivo,http://www.3ax.com.br,"","","Endereço: Rua Guilherme Silva, 337 - Centro
CEP: 14-180.000
Telefone: (16) 3953-1311
Fax/Celular: (16) 653-1250
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Pontalina - GO,"",prefeitura_de_pontalina_go,municipal prefeitura executivo,http://www.wepo.com.br,"","","Endereço: Pça. Justo Magalhães, S/N - Centro
CEP: 75-620.000
Telefone: (64) 3471-1055
Fax/Celular: (64) 3471-1055
",2011-11-01 19:25:23 -0200,2011-11-01 19:25:23 -0200,1
Prefeitura de Pontalinda - SP,"",prefeitura_de_pontalinda_sp,municipal prefeitura executivo,http://www.pmpontalinda.com.br,"","","Endereço: Rua José Joaquim Lourenço, 1723 - Centro
CEP: 15-718.000
Telefone: (17) 3699-1136
Fax/Celular: (17) 3699-1107
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Ponte Alta do Bom Jesus - TO,"",prefeitura_de_ponte_alta_do_bom_jesus_to,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Dep. Freire, S/N - Centro
CEP: 77-315.000
Telefone: (63) 3659-1317
Fax/Celular: (63) 3659-1211
",2011-11-01 19:32:36 -0200,2011-11-01 19:32:36 -0200,1
Prefeitura de Ponte Alta do Norte - SC,"",prefeitura_de_ponte_alta_do_norte_sc,municipal prefeitura executivo,http://www.pmpan.sc.gov.br,"","","Endereço: Rua João da Silva Calomeno, 243 - Centro
CEP: 89-535.000
Telefone: (49) 3254-1171
Fax/Celular: (49) 3254-1166
",2011-11-01 19:31:07 -0200,2011-11-01 19:31:07 -0200,1
Prefeitura de Ponte Alta do Tocantins - TO,"",prefeitura_de_ponte_alta_do_tocantins_to,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Praça Capitão Antônio Mascarenhas s/n - Centro
CEP: 77-590.000
Telefone: (63) 3378-1134
Fax/Celular: (63) 3378-1397
",2011-11-01 19:32:36 -0200,2011-11-01 19:32:36 -0200,1
Prefeitura de Ponte Alta - SC,"",prefeitura_de_ponte_alta_sc,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Rua Jeremias Alves da Rocha, 130 - Centro
CEP: 88-550.000
Telefone: (49) 3248-0141
Fax/Celular: (49) 3248-0141
",2011-11-01 19:31:07 -0200,2011-11-01 19:31:07 -0200,1
Prefeitura de Ponte Branca - MT,"",prefeitura_de_ponte_branca_mt,municipal prefeitura executivo,http://www.amm.org.br,"","",,2011-11-01 19:27:27 -0200,2011-11-01 19:27:27 -0200,1
Prefeitura de Ponte Nova - MG,"",prefeitura_de_ponte_nova_mg,municipal prefeitura executivo,http://www.pontenet.com.br,"","","Endereço: Av. Caetano Marinho, 306 - Centro
CEP: 35-430.001
Telefone: (31) 3817-1980
Fax/Celular: (31) 3817-1980
",2011-11-01 19:26:47 -0200,2011-11-01 19:26:47 -0200,1
Prefeitura de Ponte Preta - RS,"",prefeitura_de_ponte_preta_rs,municipal prefeitura executivo,http://www.tolrs.com.br,"","","Endereço: Rua João Agustini, 27 - Centro
CEP: 99-735.000
Telefone: (54) 3568-0008
Fax/Celular: (54) 568-0008
",2011-11-01 19:30:30 -0200,2011-11-01 19:30:30 -0200,1
Prefeitura de Ponte Serrada - SC,"",prefeitura_de_ponte_serrada_sc,municipal prefeitura executivo,http://www.ponteserrada.sc.gov.br,"","","Endereço: Rua Madre Maria Theodora, 264 - Centro
CEP: 89-683.000
Telefone: (49) 3435-0122
Fax/Celular: (49) 3435-0090
",2011-11-01 19:31:07 -0200,2011-11-01 19:31:07 -0200,1
Prefeitura de Pontes e Lacerda - MT,"",prefeitura_de_pontes_e_lacerda_mt,municipal prefeitura executivo,http://www.sisproel.com.br,"","","Endereço: Av. Marechal Rondon, 310 - Centro
CEP: 78-250.000
Telefone: (65) 3266-2534
Fax/Celular: (65) 3266-2716
",2011-11-01 19:27:27 -0200,2011-11-01 19:27:27 -0200,1
Prefeitura de Pontes Gestal - SP,"",prefeitura_de_pontes_gestal_sp,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Rua Benedito Antônio Pereira, 917 - Centro
CEP: 15-560.000
Telefone: (17) 3844-1277
Fax/Celular: (17) 3844-1165
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Ponto Belo - ES,"",prefeitura_de_ponto_belo_es,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: R. Espírito Santo, 104 - Centro
CEP: 29-885.000
Telefone: (27) 3757-1025
Fax/Celular: (27) 3757-1365
",2011-11-01 19:25:01 -0200,2011-11-01 19:25:01 -0200,1
Prefeitura de Ponto Chique - MG,"",prefeitura_de_ponto_chique_mg,municipal prefeitura executivo,http://www.pontochique.mg.gov.br,"","","Endereço: Pça. Santana, n 242 - Centro
CEP: 39-328.000
Telefone: (38) 3624-9120
Fax/Celular: (38) 3624-9120
",2011-11-01 19:26:48 -0200,2011-11-01 19:26:48 -0200,1
Prefeitura de Ponto dos Volantes - MG,"",prefeitura_de_ponto_dos_volantes_mg,municipal prefeitura executivo,http://www.uai.com.br,"","","Endereço: Rua Nova, 131 - Centro
CEP: 39-615.000
Telefone: (33) 3733-8000
Fax/Celular: (33) 3733-8000
",2011-11-01 19:26:48 -0200,2011-11-01 19:26:48 -0200,1
Prefeitura de Ponto Novo - BA,"",prefeitura_de_ponto_novo_ba,municipal prefeitura executivo,http://www.freire.com.br,"","","Endereço: Pça. Leônidas Freire, s/n - Centro
CEP: 44-755.000
Telefone: (74) 3677-1067
Fax/Celular: (74) 3677-1067
",2011-11-01 19:24:27 -0200,2011-11-01 19:24:27 -0200,1
Prefeitura de Pontão - RS,"",prefeitura_de_ponto_rs,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. Júlio de Maílhos, 1613 - Centro
CEP: 99-190.000
Telefone: (54) 3616-3267
Fax/Celular: (54) 3616-3232
",2011-11-01 19:30:30 -0200,2011-11-01 19:30:30 -0200,1
Prefeitura de Poço Branco - RN,"",prefeitura_de_poo_branco_rn,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Av.Manoel Rodrigues da Silva, S/N - Centro
CEP: 59-560.000
Telefone: (84) 3265-2457
Fax/Celular: (84) 3265-2279
",2011-11-01 19:29:45 -0200,2011-11-01 19:29:45 -0200,1
Prefeitura de Poço Dantas - PB,"",prefeitura_de_poo_dantas_pb,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Odilon Francisco de Oliveira, 50 - centro
CEP: 58-933.000
Telefone: (83) 3562-1031
Fax/Celular: (83) 562-1023
",2011-11-01 19:28:00 -0200,2011-11-01 19:28:00 -0200,1
Prefeitura de Poço das Antas - RS,"",prefeitura_de_poo_das_antas_rs,municipal prefeitura executivo,http://www.pocodasantas-rs.com.br,"","","Endereço: Av. São Pedro, 1213 - Centro
CEP: 95-740.000
Telefone: (51) 3773-1122
Fax/Celular: (51) 3773-1122
",2011-11-01 19:30:30 -0200,2011-11-01 19:30:30 -0200,1
Prefeitura de Poço das Trincheiras - AL,"",prefeitura_de_poo_das_trincheiras_al,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Pça. Leopoldo Vanderley, 91 - Centro
CEP: 57-510.000
Telefone: (82) 3626-1151
Fax/Celular: (82) 3626-1145
",2011-11-01 19:23:47 -0200,2011-11-01 19:23:47 -0200,1
Prefeitura de Poço de José de Moura - PB,"",prefeitura_de_poo_de_jos_de_moura_pb,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Av. Frei Damião, S/N - Centro
CEP: 58-908.000
Telefone: (83) 3564-1002
Fax/Celular: (83) 3564-1008
",2011-11-01 19:28:01 -0200,2011-11-01 19:28:01 -0200,1
Prefeitura de Poção de Pedras - MA,"",prefeitura_de_poo_de_pedras_ma,municipal prefeitura executivo,http://www.bol.com.br,"","","Endereço: Av. Manoel Máximo, 49 - Centro
CEP: 65-740.000
Telefone: (99) 3636-1130
Fax/Celular: (99) 3636-1130
",2011-11-01 19:25:43 -0200,2011-11-01 19:25:43 -0200,1
Prefeitura de Poço Fundo - MG,"",prefeitura_de_poo_fundo_mg,municipal prefeitura executivo,http://www.pocofundo.mg.gov.br,"","","Endereço: Pça. Dr.Tancredo Neves, 3000 - Centro
CEP: 37-757.000
Telefone: (35) 3283-1509
Fax/Celular: (35) 3283-1234
",2011-11-01 19:26:47 -0200,2011-11-01 19:26:47 -0200,1
Prefeitura de Poção - PE,"",prefeitura_de_poo_pe,municipal prefeitura executivo,http://www.hotlink.com.br,"","","Endereço: Rua Monsenhor Estanislau, 122 - Centro
CEP: 55-240.000
Telefone: (87) 3834-1151
Fax/Celular: (87) 3834-1151
",2011-11-01 19:28:20 -0200,2011-11-01 19:28:20 -0200,1
Prefeitura de Poço Redondo - SE,"",prefeitura_de_poo_redondo_se,municipal prefeitura executivo,http://www.infonet.com.br,"","","Endereço: Av.Poço Redondo,363 - Centro
CEP: 49-810.000
Telefone: (79) 3337-1332
Fax/Celular: (79) 3337-1281
",2011-11-01 19:31:21 -0200,2011-11-01 19:31:21 -0200,1
Prefeitura de Poço Verde - SE,"",prefeitura_de_poo_verde_se,municipal prefeitura executivo,http://www.infonet.com.br,"","","Endereço: Trav. da Liberdade, 15 - Centro
CEP: 49-490.000
Telefone: (79) 3549-1946
Fax/Celular: (79) 3549-1946
",2011-11-01 19:31:21 -0200,2011-11-01 19:31:21 -0200,1
Prefeitura de Poços de Caldas - MG,"",prefeitura_de_poos_de_caldas_mg,municipal prefeitura executivo,http://www.pocosdecaldas.mg.gov.br,"","","Endereço: Av. Francisco Salles, 343 - Centro
CEP: 37-701.013
Telefone: (35) 3697-2010
Fax/Celular: (35) 3697-2011
",2011-11-01 19:26:47 -0200,2011-11-01 19:26:47 -0200,1
Prefeitura de Populina - SP,"",prefeitura_de_populina_sp,municipal prefeitura executivo,http://www.pop.com.br,"","","Endereço: Rua 13 de Maio, 1211 - Centro
CEP: 15-670.000
Telefone: (17) 3639-1175
Fax/Celular: (17) 3639-1122
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Poranga - CE,"",prefeitura_de_poranga_ce,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Av. Dr. Epitácio Pinho, 203 - Centro
CEP: 62-220.000
Telefone: (88) 3658-1221
Fax/Celular: (88) 3658-1133
",2011-11-01 19:24:51 -0200,2011-11-01 19:24:51 -0200,1
Prefeitura de Porangaba - SP,"",prefeitura_de_porangaba_sp,municipal prefeitura executivo,http://www.porangaba.sp.gov.br,"","","Endereço: Rua Prof. Antônio Freire de Souza, 215 - Centro
CEP: 18-260.000
Telefone: (15) 3257-1233
Fax/Celular: (15) 3257-1233
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Porangatu - GO,"",prefeitura_de_porangatu_go,municipal prefeitura executivo,http://www.porangatu.go.gov.br,"","","Endereço: Av. Goiás, 33 / 35 - Centro
CEP: 76-550.000
Telefone: (62) 3362-5000
Fax/Celular: (62) 3362-5001
",2011-11-01 19:25:23 -0200,2011-11-01 19:25:23 -0200,1
Prefeitura de Porciúncula - RJ,"",prefeitura_de_porcincula_rj,municipal prefeitura executivo,http://www.porciuncula.rj.gov.br,"","","Endereço: Rua César Vieira, 105 - Centro
CEP: 28-390.000
Telefone: (22) 3842-1221
Fax/Celular: (22) 3842-1096
",2011-11-01 19:29:31 -0200,2011-11-01 19:29:31 -0200,1
Prefeitura de Porecatu - PR,"",prefeitura_de_porecatu_pr,municipal prefeitura executivo,http://www.onda.com.br,"","","Endereço: Rua Barão do Rio Branco, 344 - Centro
CEP: 86-160.000
Telefone: (43) 3623-3100
Fax/Celular: (43) 3623-1119
",2011-11-01 19:29:14 -0200,2011-11-01 19:29:14 -0200,1
Prefeitura de Portalegre - RN,"",prefeitura_de_portalegre_rn,municipal prefeitura executivo,http://www.ig.com.br,"","","Endereço: Rua Antônio de Freitas, 34 - Centro
CEP: 59-810.000
Telefone: (84) 3377-2241
Fax/Celular: (84) 3377-2241
",2011-11-01 19:29:45 -0200,2011-11-01 19:29:45 -0200,1
Prefeitura de Porteiras - CE,"",prefeitura_de_porteiras_ce,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Mestre Zuca, S/N - Centro
CEP: 63-270.000
Telefone: (88) 3557-1230
Fax/Celular: (88) 3557-1434
",2011-11-01 19:24:52 -0200,2011-11-01 19:24:52 -0200,1
Prefeitura de Porteirinha - MG,"",prefeitura_de_porteirinha_mg,municipal prefeitura executivo,http://www.porteirinha.mg.gov.br,"","","Endereço: Av. Pres. Getúlio Vargas, 1 - Centro
CEP: 39-520.000
Telefone: (38) 3831-1297
Fax/Celular: (38) 3831-1644
",2011-11-01 19:26:48 -0200,2011-11-01 19:26:48 -0200,1
Prefeitura de Porteirão - GO,"",prefeitura_de_porteiro_go,municipal prefeitura executivo,http://www.cultura.com.br,"","","Endereço: Rua. Mato Grosso, 838 - Centro
CEP: 75-603.000
Telefone: (64) 3643-1144
Fax/Celular: (64) 3643-1180
",2011-11-01 19:25:23 -0200,2011-11-01 19:25:23 -0200,1
Prefeitura de Portel - PA,"",prefeitura_de_portel_pa,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Rua Duque de Caxias, Nº 803 - Centro
CEP: 68-480.000
Telefone: (91) 3784-1760
Fax/Celular: (91) 3784-1163
",2011-11-01 19:27:41 -0200,2011-11-01 19:27:41 -0200,1
Prefeitura de Portelândia - GO,"",prefeitura_de_portelndia_go,municipal prefeitura executivo,http://www.top.brte.com.br,"","","Endereço: Pça. Santos Dumont, S/N - Centro
CEP: 75-835.000
Telefone: (64) 3666-1159
Fax/Celular: (64) 3666-1159
",2011-11-01 19:25:23 -0200,2011-11-01 19:25:23 -0200,1
Prefeitura de Porto Acre - AC,"",prefeitura_de_porto_acre_ac,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Rod. AC 10 KM 57 - Centro
CEP: 69-921.000
Telefone: (68) 3233-1032
Fax/Celular: (68) 3233-1032
",2011-11-01 19:23:39 -0200,2011-11-01 19:23:39 -0200,1
Prefeitura de Porto Alegre do Norte - MT,"",prefeitura_de_porto_alegre_do_norte_mt,municipal prefeitura executivo,http://www.yahoo.com.br,"","","Endereço: Av. Piraguaçu, 517 - Setor dos Esportes
CEP: 78-655.000
Telefone: (66) 3569-1226
Fax/Celular: (66) 3569-1135
",2011-11-01 19:27:28 -0200,2011-11-01 19:27:28 -0200,1
Prefeitura de Porto Alegre do Piauí - PI,"",prefeitura_de_porto_alegre_do_piau_pi,municipal prefeitura executivo,http://www.florianonet.com.br,"","","Endereço: Rua Doroteu José Pereira s/n - Centro
CEP: 64-858.000
Telefone: (89) 3539-0037
Fax/Celular: (89) 3539-0037
",2011-11-01 19:28:41 -0200,2011-11-01 19:28:41 -0200,1
Prefeitura de Porto Alegre do Tocantins - TO,"",prefeitura_de_porto_alegre_do_tocantins_to,municipal prefeitura executivo,http://www.hotmail.com,"","",,2011-11-01 19:32:37 -0200,2011-11-01 19:32:37 -0200,1
Prefeitura de Porto Alegre - RS,"",prefeitura_de_porto_alegre_rs,executivo prefeitura municipal,http://www.falaportoalegre.com.br,"","","Endereço: Praça Montevidéo, nº 10 - Centro
CEP: 90-010.170
Telefone: (51) 3289-3703
Fax/Celular: (51) 3289-3613
",2011-11-01 19:30:30 -0200,2012-03-04 17:09:46 -0300,2
Prefeitura de Porto Amazonas - PR,"",prefeitura_de_porto_amazonas_pr,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Rua Guilherme Schiffer, 67 - Centro
CEP: 84-140.000
Telefone: (42) 3256-1122
Fax/Celular: (42) 3256-1122
",2011-11-01 19:29:14 -0200,2011-11-01 19:29:14 -0200,1
Prefeitura de Porto Barreiro - PR,"",prefeitura_de_porto_barreiro_pr,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua das Camélias, 900 - Centro
CEP: 85-345.000
Telefone: (42) 3661-1010
Fax/Celular: (42) 3661-1010
",2011-11-01 19:29:14 -0200,2011-11-01 19:29:14 -0200,1
Prefeitura de Porto Belo - SC,"",prefeitura_de_porto_belo_sc,municipal prefeitura executivo,http://www.portobelo.sc.gov.br,"","","Endereço: Av. Gov. Celso Ramos, 2500 - Centro
CEP: 88-210.000
Telefone: (47) 3369-4111
Fax/Celular: (47) 369-4111
",2011-11-01 19:31:07 -0200,2011-11-01 19:31:07 -0200,1
Prefeitura de Porto Calvo - AL,"",prefeitura_de_porto_calvo_al,municipal prefeitura executivo,http://www.uol.com.br,"","","Endereço: Rua Dr. Antônio Dota,18 - Centro
CEP: 57-900.000
Telefone: (82) 3292-1463
Fax/Celular: (82) 3292-2190
",2011-11-01 19:23:47 -0200,2011-11-01 19:23:47 -0200,1
Prefeitura de Porto da Folha - SE,"",prefeitura_de_porto_da_folha_se,municipal prefeitura executivo,http://www.yahoo.com.br,"","",,2011-11-01 19:31:21 -0200,2011-11-01 19:31:21 -0200,1
Prefeitura de Porto de Moz - PA,"",prefeitura_de_porto_de_moz_pa,municipal prefeitura executivo,http://www.zipmail.com.br,"","","Endereço: Rua 19 de Novembro, 1610 - Centro
CEP: 57-890.000
Telefone: (93) 3793-1214
Fax/Celular: (93) 3793-1197
",2011-11-01 19:27:41 -0200,2011-11-01 19:27:41 -0200,1
Prefeitura de Porto de Pedras - AL,"",prefeitura_de_porto_de_pedras_al,municipal prefeitura executivo,http://www.yahoo.com.br,"","",,2011-11-01 19:23:47 -0200,2011-11-01 19:23:47 -0200,1
Prefeitura de Porto do Mangue - RN,"",prefeitura_de_porto_do_mangue_rn,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Rua Joca de Melo S/N - Centro
CEP: 59-668.000
Telefone: (84) 3526-0045
Fax/Celular: (84) 3521-0045
",2011-11-01 19:29:45 -0200,2011-11-01 19:29:45 -0200,1
Prefeitura de Porto dos Gaúchos - MT,"",prefeitura_de_porto_dos_gachos_mt,municipal prefeitura executivo,http://www.hotmail.com,"","","Endereço: Pça. Leopoldina Wilke, 19 Cx Postal 11 - Centro
CEP: 78-560.000
Telefone: (66) 3526-1219
Fax/Celular: (66) 3526-1296
",2011-11-01 19:27:28 -0200,2011-11-01 19:27:28 -0200,1
Prefeitura de Porto Esperidião - MT,"",prefeitura_de_porto_esperidio_mt,municipal prefeitura executivo,http://www.terra.com.br,"","","Endereço: Rua Arnaldo Jorge da Cunha, 444 - Centro
CEP: 78-240.000
Telefone: (65) 3225-1139
Fax/Celular: (65) 3225-1350
",2011-11-01 19:27:28 -0200,2011-11-01 19:27:28 -0200,1
Prefeitura de Porto Estrela - MT,"",prefeitura_de_porto_estrela_mt,municipal prefeitura executivo,http://www.portoestrela.mt.gov.br,"","","Endereço: Av. José Antônio de Farias, 2035 - Centro
CEP: 78-398.000
Telefone: (65) 3384-1244
Fax/Celular: (65) 3384-1120
",2011-11-01 19:27:28 -0200,2011-11-01 19:27:28 -0200,1
Prefeitura de Porto Feliz - SP,"",prefeitura_de_porto_feliz_sp,municipal prefeitura executivo,http://www.portofeliz.sp.gov.br,"","","Endereço: Rua Ademar de Barros, 340 - Centro
CEP: 18-540.000
Telefone: (15) 3261-9000
Fax/Celular: (15) 3262-4200
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
Prefeitura de Porto Ferreira - SP,"",prefeitura_de_porto_ferreira_sp,municipal prefeitura executivo,http://www.portoferreira.sp.gov.br,"","","Endereço: Pça. Cornélio Procópio, 90 - Centro
CEP: 13-660.000
Telefone: (19) 3589-5203
Fax/Celular: (19) 3589-1444
",2011-11-01 19:32:08 -0200,2011-11-01 19:32:08 -0200,1
